,Fairness Metric,Fairness Metric,Compatibility,Compatibility,Allocation,Allocation,Allocation,Results,Results,nDCG
929,0.425,0.542,,,1.0,0.0,1,"[('656', 6.3992527801718815), ('298', 6.00179211925489), ('897', 5.770020432360428), ('370', 5.247440350564141), ('826', 4.688116698677834), ('692', 4.290947661717853), ('928', 4.193286631083939), ('743', 4.117785346969438), ('140', 4.055253563203814), ('855', 3.966598770015853)]","[('656', 5.119402224137506), ('298', 4.8014336954039125), ('897', 4.616016345888343), ('370', 4.197952280451314), ('826', 3.750493358942267), ('928', 3.4546293048671517), ('692', 3.4327581293742826), ('743', 3.2942282775755505), ('140', 3.244202850563051), ('855', 3.1732790160126827)]",0.9998549005306571
930,0.42999999999999994,0.548,,,1.0,0.0,1,"[('543', 6.4069368226310965), ('309', 6.326606047100959), ('174', 6.001887773443512), ('652', 5.095039476999578), ('800', 4.826837633878314), ('368', 4.470264286905865), ('252', 4.401439422506963), ('820', 4.291756976066199), ('921', 4.241558295404372), ('119', 4.100240745132329)]","[('543', 5.125549458104878), ('309', 5.061284837680767), ('174', 4.80151021875481), ('652', 4.176031581599663), ('800', 3.861470107102651), ('368', 3.676211429524692), ('252', 3.6211515380055705), ('820', 3.433405580852959), ('921', 3.3932466363234974), ('119', 3.280192596105863)]",1.0
931,0.43499999999999994,0.55,,,1.0,0.0,1,"[('634', 10.198111096708402), ('230', 8.91369125723873), ('402', 7.992080832412263), ('916', 7.802341267953121), ('881', 7.283866476657526), ('26', 6.602963309612396), ('877', 6.297192135652541), ('356', 5.7602723035429015), ('349', 5.698435374233444), ('968', 5.607075582706693)]","[('634', 8.158488877366722), ('230', 7.1309530057909845), ('402', 6.393664665929811), ('916', 6.241873014362497), ('881', 5.8270931813260205), ('26', 5.282370647689917), ('877', 5.0377537085220325), ('356', 4.608217842834321), ('349', 4.558748299386756), ('968', 4.4856604661653545)]",1.0
932,0.43499999999999994,0.556,,,1.0,0.0,1,"[('196', 11.671703416532338), ('134', 9.954521563845574), ('233', 9.80897706604163), ('30', 8.985848376269594), ('223', 8.219966529181724), ('493', 8.14343870579597), ('140', 7.386909894584656), ('712', 7.328744561512701), ('751', 7.1512112333646485), ('322', 6.6461976480063765)]","[('196', 9.337362733225872), ('134', 7.96361725107646), ('233', 7.847181652833304), ('30', 7.188678701015675), ('223', 6.575973223345379), ('493', 6.514750964636777), ('140', 5.909527915667725), ('712', 5.862995649210161), ('751', 5.7209689866917195), ('322', 5.316958118405101)]",1.0
933,0.43499999999999994,0.562,,,1.0,0.0,1,"[('995', 7.096283226458834), ('705', 6.860213084206949), ('496', 5.922259403889747), ('302', 5.299809027393665), ('727', 5.284149754188981), ('10', 5.251283514697927), ('568', 5.073396293960059), ('599', 4.631391195895784), ('508', 4.075427806222481), ('254', 3.7078293074706834)]","[('995', 5.677026581167067), ('705', 5.48817046736556), ('496', 4.7378075231117975), ('727', 4.327319803351185), ('302', 4.239847221914932), ('10', 4.201026811758342), ('568', 4.058717035168047), ('599', 3.7051129567166274), ('508', 3.260342244977985), ('254', 2.966263445976547)]",0.9999397698857992
934,0.43499999999999994,0.566,,,1.0,0.0,1,"[('590', 6.9079755375572125), ('137', 6.495014120323893), ('587', 6.40190646895735), ('710', 6.286143100906871), ('56', 6.247571842741804), ('484', 6.198042375426231), ('864', 6.175764168000484), ('714', 6.070993153489369), ('560', 5.606968658621195), ('268', 5.2837514547169055)]","[('590', 5.52638043004577), ('137', 5.196011296259115), ('587', 5.12152517516588), ('710', 5.028914480725497), ('56', 4.998057474193444), ('484', 4.958433900340985), ('864', 4.940611334400387), ('714', 4.856794522791496), ('560', 4.485574926896956), ('268', 4.227001163773525)]",1.0
935,0.42999999999999994,0.57,,,1.0,0.0,1,"[('3', 8.279875128683697), ('372', 7.725789969645941), ('998', 6.805309299319342), ('628', 6.437016262068953), ('300', 6.25034370350947), ('317', 6.0660567739634565), ('237', 5.9352439905168), ('660', 5.375440199562877), ('803', 5.342628934121395), ('127', 4.937530010318541)]","[('3', 6.623900102946958), ('372', 6.180631975716754), ('998', 5.444247439455474), ('628', 5.149613009655162), ('300', 5.000274962807577), ('317', 4.852845419170766), ('237', 4.848195192413439), ('660', 4.300352159650301), ('803', 4.274103147297116), ('127', 4.050024008254833)]",1.0
936,0.43999999999999995,0.562,,,1.0,0.0,1,"[('309', 6.595066035227742), ('600', 5.941940824911766), ('379', 5.893067309545083), ('564', 5.417427831809761), ('277', 5.319022914075774), ('423', 5.311284928425592), ('535', 5.093413007036027), ('268', 4.782449292369478), ('882', 4.365640087363238), ('464', 4.179454268766429)]","[('309', 5.276052828182194), ('600', 4.753552659929413), ('379', 4.714453847636067), ('564', 4.333942265447809), ('277', 4.255218331260619), ('423', 4.249027942740474), ('535', 4.074730405628822), ('268', 3.8259594338955822), ('882', 3.4925120698905907), ('464', 3.4435634150131436)]",1.0
937,0.43499999999999994,0.558,,,1.0,0.0,1,"[('964', 8.298862421015427), ('287', 8.27873896304475), ('240', 8.250436925213018), ('259', 6.802831016073757), ('158', 6.704531752779017), ('586', 5.949192029497946), ('457', 5.889683083413747), ('1', 5.603345709221184), ('578', 5.318467117435696), ('868', 5.299370831498914)]","[('964', 6.639089936812342), ('287', 6.6229911704358), ('240', 6.600349540170415), ('259', 5.442264812859006), ('158', 5.363625402223214), ('586', 4.759353623598357), ('457', 4.711746466730998), ('1', 4.482676567376948), ('578', 4.2547736939485565), ('868', 4.239496665199131)]",1.0
938,0.43499999999999994,0.56,,,1.0,0.0,1,"[('132', 9.715054720360936), ('416', 8.90525471168232), ('376', 8.425939348693607), ('457', 8.021241629543967), ('971', 7.0663248687990965), ('165', 6.800875503822856), ('297', 6.7531809970806576), ('800', 6.42361061524368), ('274', 6.388830842853878), ('323', 5.920252229180522)]","[('132', 7.772043776288749), ('416', 7.124203769345856), ('376', 6.740751478954886), ('457', 6.416993303635174), ('971', 5.653059895039277), ('165', 5.440700403058285), ('297', 5.402544797664526), ('800', 5.138888492194944), ('274', 5.111064674283103), ('323', 4.736201783344418)]",1.0
939,0.42,0.556,,,1.0,0.0,1,"[('130', 9.695447954062962), ('601', 8.535199022111094), ('510', 7.4204697880251995), ('455', 7.412341040311724), ('671', 7.202778855263581), ('839', 7.114407648080643), ('197', 7.0775206165650095), ('12', 6.904065339835048), ('558', 6.696739836898241), ('551', 6.561913407324428)]","[('130', 7.8563583632503695), ('601', 6.828159217688875), ('510', 5.93637583042016), ('455', 5.92987283224938), ('671', 5.7622230842108655), ('839', 5.691526118464515), ('197', 5.662016493252008), ('12', 5.523252271868039), ('558', 5.357391869518594), ('551', 5.249530725859543)]",1.0
940,0.42,0.554,,,1.0,0.0,1,"[('268', 8.359455905793093), ('192', 7.379751074743364), ('68', 7.28200138192325), ('754', 7.168106637943261), ('847', 7.080442135299372), ('69', 6.316972120634735), ('677', 5.558768600188415), ('5', 5.536205886188901), ('37', 5.528295059362187), ('91', 5.503428339797728)]","[('268', 6.687564724634474), ('192', 5.903800859794692), ('68', 5.8256011055386), ('754', 5.734485310354609), ('847', 5.664353708239498), ('69', 5.053577696507788), ('677', 4.447014880150732), ('5', 4.428964708951121), ('37', 4.42263604748975), ('91', 4.402742671838182)]",1.0
941,0.40499999999999997,0.554,,,1.0,0.0,1,"[('968', 6.228161511672485), ('373', 5.809115932145702), ('568', 5.768162917867669), ('413', 4.617517668673529), ('603', 4.545249560718607), ('602', 4.522752958271382), ('864', 4.412699591767378), ('152', 4.225565342265057), ('995', 3.9773937761354237), ('253', 3.6470067596924705)]","[('968', 4.982529209337988), ('373', 4.647292745716562), ('568', 4.614530334294136), ('602', 3.718202366617106), ('413', 3.694014134938824), ('603', 3.6361996485748858), ('864', 3.5301596734139027), ('152', 3.3804522738120455), ('995', 3.181915020908339), ('253', 2.9176054077539764)]",0.9995638767929227
942,0.41,0.56,,,1.0,0.0,1,"[('3', 10.431472970457996), ('971', 9.622308111281006), ('20', 7.764204258647161), ('300', 6.6761445719870975), ('218', 6.508080151558954), ('458', 6.40943967222957), ('811', 6.243546269578156), ('555', 5.745197067393954), ('368', 5.693836175484571), ('434', 5.354689609051786)]","[('3', 8.345178376366396), ('971', 7.697846489024805), ('20', 6.311363406917729), ('300', 5.340915657589679), ('218', 5.206464121247164), ('458', 5.127551737783656), ('811', 4.994837015662525), ('368', 4.655068940387657), ('555', 4.596157653915163), ('434', 4.28375168724143)]",0.9999874719816507
943,0.41,0.554,,,1.0,0.0,1,"[('273', 8.179060733159014), ('428', 6.44274338822674), ('446', 6.205447308023902), ('12', 6.106615903502693), ('387', 6.023315367505165), ('794', 5.408350953727399), ('894', 4.766290557931063), ('652', 4.586045662728039), ('944', 4.460918125729428), ('951', 4.447314828520475)]","[('273', 6.543248586527212), ('428', 5.154194710581392), ('446', 4.964357846419122), ('12', 4.885292722802155), ('387', 4.818652294004132), ('794', 4.326680762981919), ('894', 3.8130324463448506), ('652', 3.7688365301824316), ('944', 3.5687345005835427), ('951', 3.55785186281638)]",1.0
944,0.41,0.548,,,1.0,0.0,1,"[('384', 5.962847104616862), ('344', 5.764171640970728), ('358', 5.635636800875554), ('150', 4.761910234265574), ('213', 4.517112557693624), ('771', 4.4634316595914845), ('80', 4.244145451502988), ('480', 4.118155756794118), ('341', 4.1175952361309225), ('169', 4.112919729572903)]","[('384', 4.870277683693489), ('344', 4.611337312776583), ('358', 4.508509440700443), ('150', 3.8095281874124596), ('213', 3.613690046154899), ('771', 3.5707453276731878), ('80', 3.395316361202391), ('480', 3.2945246054352944), ('341', 3.294076188904738), ('169', 3.290335783658323)]",1.0
945,0.415,0.548,,,1.0,0.0,1,"[('415', 7.1860408449086135), ('414', 6.632794298872718), ('483', 6.203479331980002), ('20', 5.61527427415673), ('991', 5.440693384798338), ('37', 5.36981376582704), ('234', 4.926908812726441), ('158', 4.7572110615315575), ('425', 4.567096745477298), ('409', 4.487404664000349)]","[('415', 5.7488326759268915), ('414', 5.306235439098175), ('483', 4.962783465584002), ('20', 4.592219419325383), ('991', 4.35255470783867), ('37', 4.295851012661632), ('234', 3.941527050181153), ('158', 3.805768849225246), ('425', 3.7536773963818386), ('409', 3.589923731200279)]",1.0
946,0.42,0.546,,,1.0,0.0,1,"[('965', 8.311374599757368), ('97', 8.037826459333875), ('25', 7.969850107984629), ('183', 7.784627025541211), ('162', 7.513389991916068), ('69', 7.056583768539258), ('830', 6.327253358172795), ('766', 5.823382308796511), ('791', 5.76024640816531), ('232', 5.727548403226734)]","[('965', 6.649099679805895), ('97', 6.4302611674671), ('25', 6.375880086387704), ('183', 6.22770162043297), ('162', 6.010711993532855), ('69', 5.645267014831407), ('830', 5.061802686538236), ('766', 4.658705847037209), ('791', 4.608197126532248), ('232', 4.5820387225813874)]",1.0
947,0.42,0.552,,,1.0,0.0,1,"[('178', 8.16200164847601), ('916', 7.820788595452446), ('350', 7.617689229824799), ('541', 7.122887943714614), ('948', 6.479391569061153), ('710', 6.222492941842843), ('799', 6.179601700694459), ('968', 6.150065764140424), ('548', 5.943280148889598), ('882', 5.847455049161049)]","[('178', 6.529601318780809), ('916', 6.256630876361957), ('350', 6.094151383859839), ('541', 5.698310354971692), ('948', 5.183513255248923), ('710', 4.9779943534742745), ('799', 4.943681360555567), ('968', 4.9200526113123395), ('548', 4.7546241191116785), ('882', 4.677964039328839)]",1.0
948,0.42,0.554,,,1.0,0.0,1,"[('414', 9.422024353905654), ('330', 8.512418335482979), ('483', 7.244016270042225), ('517', 6.214810220386955), ('991', 6.021992685696698), ('481', 5.368793126813763), ('389', 5.361255145949394), ('491', 4.860458703962547), ('77', 4.563690660928204), ('534', 4.323411435745429)]","[('414', 7.537619483124523), ('330', 6.809934668386383), ('483', 5.795213016033781), ('517', 4.971848176309564), ('991', 4.817594148557358), ('481', 4.295034501451011), ('389', 4.289004116759515), ('491', 3.888366963170038), ('77', 3.6509525287425633), ('534', 3.4587291485963436)]",1.0
949,0.41,0.556,,,1.0,0.0,1,"[('205', 5.6093894782364035), ('302', 4.986024975117381), ('161', 4.726404962879329), ('946', 4.671820496616948), ('741', 4.3838696532699135), ('496', 4.376933437662872), ('130', 4.019086015046357), ('193', 3.93845466158219), ('568', 3.806270533139478), ('169', 3.662951766046197)]","[('205', 4.487511582589123), ('302', 3.988819980093905), ('946', 3.8374563972935585), ('161', 3.7811239703034634), ('741', 3.507095722615931), ('496', 3.501546750130298), ('130', 3.3152688120370857), ('193', 3.150763729265752), ('568', 3.0450164265115824), ('169', 2.930361412836958)]",0.9994418593077571
950,0.415,0.564,,,1.0,0.0,1,"[('423', 12.965095949893406), ('384', 8.691834759743905), ('112', 8.55638183661017), ('25', 7.23140488071342), ('306', 7.070661816170026), ('358', 6.946989605839937), ('487', 6.878120369429355), ('396', 6.803286012202089), ('397', 6.725297321411152), ('921', 6.419397786509953)]","[('423', 10.372076759914727), ('384', 7.0534678077951245), ('112', 6.845105469288136), ('25', 5.785123904570736), ('306', 5.756529452936021), ('487', 5.602496295543483), ('358', 5.55759168467195), ('396', 5.542628809761672), ('397', 5.380237857128922), ('921', 5.135518229207963)]",0.9999849346290891
951,0.43499999999999994,0.56,,,1.0,0.0,1,"[('323', 11.557835366070385), ('152', 10.545085805300522), ('149', 9.875381056374193), ('893', 9.178087452548276), ('6', 9.176386353194049), ('336', 9.062347793225634), ('867', 8.249335561091879), ('305', 7.528019147299623), ('970', 7.510868357194909), ('302', 7.055602653824834)]","[('323', 9.246268292856309), ('152', 8.436068644240418), ('149', 7.900304845099355), ('893', 7.44246996203862), ('6', 7.341109082555239), ('336', 7.249878234580507), ('867', 6.599468448873504), ('305', 6.022415317839698), ('970', 6.008694685755927), ('302', 5.644482123059867)]",1.0
952,0.43499999999999994,0.562,,,1.0,0.0,1,"[('660', 10.080503970051003), ('564', 6.202638895206894), ('253', 4.972089653666566), ('445', 4.325451935726468), ('583', 4.178866895413838), ('584', 4.1002927916841045), ('671', 4.078881486123923), ('137', 3.7709212876239344), ('511', 3.719562600698633), ('703', 3.6323535198130306)]","[('660', 8.064403176040804), ('564', 4.962111116165516), ('253', 3.9776717229332528), ('445', 3.4603615485811745), ('583', 3.343093516331071), ('584', 3.280234233347284), ('671', 3.263105188899139), ('137', 3.0167370300991476), ('511', 2.9756500805589066), ('703', 2.9058828158504246)]",1.0
953,0.42999999999999994,0.562,,,1.0,0.0,1,"[('887', 12.173224456093845), ('384', 10.431242991282765), ('989', 10.258798941470559), ('382', 10.212963292745721), ('862', 9.330956955407446), ('912', 8.005106721642893), ('609', 7.797624619218421), ('30', 7.4439350025013775), ('559', 7.423601560411055), ('754', 7.202392608794723)]","[('887', 9.838579564875076), ('384', 8.444994393026212), ('989', 8.207039153176447), ('382', 8.170370634196578), ('862', 7.464765564325957), ('912', 6.404085377314314), ('609', 6.238099695374737), ('30', 5.955148002001103), ('559', 5.938881248328844), ('754', 5.761914087035779)]",1.0
954,0.43499999999999994,0.56,,,1.0,0.0,1,"[('9', 9.255324377401813), ('192', 8.41087233754876), ('97', 8.339568473230125), ('300', 8.177059418791165), ('435', 8.172549000748377), ('806', 8.003669586968101), ('415', 7.859404026588652), ('996', 7.00724052630727), ('414', 6.719858494487005), ('850', 6.639754562111843)]","[('9', 7.404259501921451), ('192', 6.728697870039008), ('97', 6.6716547785841005), ('300', 6.541647535032933), ('435', 6.5380392005987025), ('806', 6.4029356695744815), ('415', 6.287523221270922), ('996', 5.605792421045816), ('414', 5.375886795589604), ('850', 5.311803649689475)]",1.0
955,0.42999999999999994,0.562,,,1.0,0.0,1,"[('426', 8.534871429648032), ('192', 8.50363739298992), ('193', 8.118474668234672), ('989', 8.092697934401535), ('916', 7.182194019602401), ('481', 7.058443101685651), ('720', 6.979842405702378), ('861', 6.685169096871061), ('21', 6.569320685907726), ('758', 6.568914808362836)]","[('426', 6.827897143718426), ('192', 6.802909914391936), ('193', 6.494779734587738), ('989', 6.474158347521229), ('916', 5.745755215681921), ('481', 5.646754481348521), ('720', 5.583873924561903), ('861', 5.348135277496849), ('21', 5.2554565487261815), ('758', 5.255131846690269)]",1.0
956,0.425,0.56,,,1.0,0.0,1,"[('321', 7.4539202334671), ('332', 6.920617607068069), ('992', 6.228076934560227), ('38', 6.026305272812012), ('929', 5.958005634848052), ('409', 5.774585340471542), ('815', 5.771314357268754), ('2', 5.471501950970229), ('153', 5.31268508548713), ('343', 5.275917989232098)]","[('321', 5.9631361867736805), ('332', 5.536494085654455), ('992', 4.982461547648182), ('38', 4.82104421824961), ('929', 4.766404507878442), ('409', 4.6196682723772335), ('815', 4.617051485815003), ('2', 4.377201560776183), ('153', 4.250148068389705), ('343', 4.220734391385679)]",1.0
